brandName,modelName,modelYear,modelNameVariant,modelVariant,availableFrom,articleNumber,GTIN,UPC,availFrameSizes,frameSize,frameSizeCm,frameSizeInch,frameSizeLetter,isOneSize,rrp,special,dealer,frame,frameType,frameTypeKey,material,engine,engineBrand,engineSpeed,engineTorque,enginePowerOutput,hasEngine,battery,batteryBrand,batteryCapacity,batteryLock,display,charger,chargerBrand,chargerPower,fork,forkSuspensionTravel,shock,rearSuspensionTravel,shockSuspensionTravel,shockMounting,hasShock,marketingColor,frameGlossiness,color,gearRearDerailleur,gearSystemKey,gearCount,hasGearHub,hasDerailleurGear,gearShiftLever,sprocket,sprocketCount,smallestSprocket,largestSprocket,brakes,brake lever,brak DiscFront,diameterFrontDisc,brakeDiscRear,diameterRearDisc,brakesBrand,brakeTypeKey,hasCoasterBrake,saddle,seatPost,innerDiameterSeatPost,outerDiameterSeatPost,saddleClamping,handlebarMarketing,materialHandlebar,widthHandlebar,clampDiameterHandlebar,stem,materialStem,hasAdjustableStem,lengthStem,clampDiameterStem,grips,hasErgonomicGrips,bell,hasBell,headset,hasInternalCableRouting,pedals,wheelset,rims,rimFront,rimRear,sizeRimFront,sizeRimRear,diameterRimFront,diameterRimRear,widthRimFront,widthRimRear,tyres,tyreFront,tyreRear,sizeTireFront,sizeTireRear,widthTireFront,widthTireRear,diameterTireEtrtoFront,diameterTireEtrtoRear,widthTireEtrtoFront,widthTireEtrtoRear,wheelset,hasPlusSizeWheels,wheelSize,wheelSizeFront,wheelSizeRear,hasMixedWheelSizes,hubs,hubFront,widthHubFront,diameterHubFront,numberOfHolesHubFront,discRotorMountHubFront,hubRear,widthHubRear,diameterHubRear,numberOfHolesHubRear,discRotorMountHubRear,spokes,frontLight,rearLight,hasLighting,fenders,hasFenders,hasFenderMountingOption,chainGuard,kickstand,hasKickstand,hasKickstandMountingOption,carrier,hasRearCarrier,hasRearCarrierMountingOption,frontCarrier,hasFrontCarrier,hasFrontCarrierMountingOption,lock,chainring,chainringTeeth,chainringChainline,chainringMounting,crankset,lengthCrankset,mountingCrankset,chain,driveTrain,mainImageFile,SecondaryImageFile,DetailImageFile1,DetailImageFile2,DetailImageFile3,IsoCategory,categoryKey,categoryName
HEPHA,Mountain 7,2026,Mountain 7 Performance,Performance,,2640407HT40BG,10795276122514,,"S, M, L",S (40cm),40,,S,FALSE,2699,2399,1713.57,HEPHA Alloy Premium ,High Step,DIAMANT,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-700B (708Wh),HEPHA,708,TRUE,HEPHA SC-201 (1.96” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour SF26 XCM34-Boost LO DS,100,FALSE,FALSE,FALSE,FALSE,FALSE,Blue Grey,matt,,Shimano / RD-U6000 / CUES / 10-Speed,,10,FALSE,TRUE,Shimano / SL-U6000-10R / CUES,Shimano / CS-LG400-10 / 11-48T,10,11,48,Shimano BR-MT410,"
Shimano BL-MT401","SM-RT54, M 180MM",180,"RT-EM300, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Sport, 145mm","ISTOS Seat Post, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Sport, 31,8mm, 760mm, ErgoAdjust",aluminum,760,31.8,"ISTOS Stem, 50mm, 31,8mm, ErgoAdjust",aluminum,FALSE,50,31.8,"ISTOS  Grips Sport, 135mm",FALSE,FALSE,FALSE,HC869C—OD52×ID28.6×CONE RACE_39.8,TRUE,"FP-921ZU 9/16"" BORON AXLE, Alloy",FALSE,"ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole","ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole","ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole",29,29,622,622,25,25,Schwalbe / Smart Sam / 29” x 2.4”,Schwalbe / Smart Sam / 29” x 2.4”,Schwalbe / Smart Sam / 29” x 2.4”,29,29,2.4,2.4,622,622,62,62,FALSE,FALSE,29,29,29,FALSE,,KT-T50F,110,15,36,Centerlock,KT-DCR1S5EN,148,12,36,Centerlock,13G ED Black,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Alloy BCD104, 36T,CL=50MM",36,50,Spider,"ISTOS Crank, 165mm, ISIS, Alloy",165,ISIS,Shimano CN-LG500,Chain,HEPHA_MY26_Mountain7_Performance_BlueGrey,,,,,3,CROSSCOUNTRY_HT,eCrossCountry Hardtail
HEPHA,Mountain 7,2026,Mountain 7 Performance,Performance,,2640407HT45BG,10795276123061,,"S, M, L",M (45cm),45,,M,FALSE,2699,2399,1713.57,HEPHA Alloy Premium ,High Step,DIAMANT,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-700B (708Wh),HEPHA,708,TRUE,HEPHA SC-201 (1.96” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour SF26 XCM34-Boost LO DS,100,FALSE,FALSE,FALSE,FALSE,FALSE,Blue Grey,matt,,Shimano / RD-U6000 / CUES / 10-Speed,,10,FALSE,TRUE,Shimano / SL-U6000-10R / CUES,Shimano / CS-LG400-10 / 11-48T,10,11,48,Shimano BR-MT410,"
Shimano BL-MT401","SM-RT54, M 180MM",180,"RT-EM300, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Sport, 145mm","ISTOS Seat Post, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Sport, 31,8mm, 760mm, ErgoAdjust",aluminum,760,31.8,"ISTOS Stem, 50mm, 31,8mm, ErgoAdjust",aluminum,FALSE,50,31.8,"ISTOS  Grips Sport, 135mm",FALSE,FALSE,FALSE,HC869C—OD52×ID28.6×CONE RACE_39.8,TRUE,"FP-921ZU 9/16"" BORON AXLE, Alloy",FALSE,"ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole","ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole","ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole",29,29,622,622,25,25,Schwalbe / Smart Sam / 29” x 2.4”,Schwalbe / Smart Sam / 29” x 2.4”,Schwalbe / Smart Sam / 29” x 2.4”,29,29,2.4,2.4,622,622,62,62,FALSE,FALSE,29,29,29,FALSE,,KT-T50F,110,15,36,Centerlock,KT-DCR1S5EN,148,12,36,Centerlock,13G ED Black,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Alloy BCD104, 36T,CL=50MM",36,50,Spider,"ISTOS Crank, 165mm, ISIS, Alloy",165,ISIS,Shimano CN-LG500,Chain,HEPHA_MY26_Mountain7_Performance_BlueGrey,,,,,3,CROSSCOUNTRY_HT,eCrossCountry Hardtail
HEPHA,Mountain 7,2026,Mountain 7 Performance,Performance,,2640407HT50BG,10795276123078,,"S, M, L",L (50cm),50,,L,FALSE,2699,2399,1713.57,HEPHA Alloy Premium ,High Step,DIAMANT,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-700B (708Wh),HEPHA,708,TRUE,HEPHA SC-201 (1.96” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour SF26 XCM34-Boost LO DS,100,FALSE,FALSE,FALSE,FALSE,FALSE,Blue Grey,matt,,Shimano / RD-U6000 / CUES / 10-Speed,,10,FALSE,TRUE,Shimano / SL-U6000-10R / CUES,Shimano / CS-LG400-10 / 11-48T,10,11,48,Shimano BR-MT410,"
Shimano BL-MT401","SM-RT54, M 180MM",180,"RT-EM300, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Sport, 145mm","ISTOS Seat Post, 31,6mm, 300mm",31.6,34.9,Quick-Release,"ISTOS Handlebar, Sport, 31,8mm, 760mm, ErgoAdjust",aluminum,760,31.8,"ISTOS Stem, 50mm, 31,8mm, ErgoAdjust",aluminum,FALSE,50,31.8,"ISTOS  Grips Sport, 135mm",FALSE,FALSE,FALSE,HC869C—OD52×ID28.6×CONE RACE_39.8,TRUE,"FP-921ZU 9/16"" BORON AXLE, Alloy",FALSE,"ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole","ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole","ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole",29,29,622,622,25,25,Schwalbe / Smart Sam / 29” x 2.4”,Schwalbe / Smart Sam / 29” x 2.4”,Schwalbe / Smart Sam / 29” x 2.4”,29,29,2.4,2.4,622,622,62,62,FALSE,FALSE,29,29,29,FALSE,,KT-T50F,110,15,36,Centerlock,KT-DCR1S5EN,148,12,36,Centerlock,13G ED Black,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Alloy BCD104, 36T,CL=50MM",36,50,Spider,"ISTOS Crank, 165mm, ISIS, Alloy",165,ISIS,Shimano CN-LG500,Chain,HEPHA_MY26_Mountain7_Performance_BlueGrey,,,,,3,CROSSCOUNTRY_HT,eCrossCountry Hardtail
HEPHA,All Mountain 7 Carbon,2026,All Mountain 7 Carbon Tschugg Signature,Tschugg Signature,,2660107FS44LG,10795276123085,,"M, L",M (44cm),44,,M,FALSE,6999,,4999.29,"Hepha Monocoque Full Carbon Frame, 4-Link Virtual Pivot",High Step,DIAMANT,Carbon,HEPHA P110 (110Nm / 250W / 25km/h),HEPHA,25,110,250,TRUE,HEPHA BT-800B (800Wh),HEPHA,800,TRUE,HEPHA SC-201 (1.96” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour Durolux 38,160,Suntour TriAir2 210x55,140,55,standard,TRUE,Light Grey,matt,,SRAM / RD-GX-E-B1 / 12-Speed,,12,FALSE,TRUE,SRAM / EC-AXS-POD-D1 / 12S,SRAM / CS-XS-1275-A1 / 10-52T,12,10,52,Magura Gustav Pro,Magura Gustav Pro,"MDR-S,203MM",203,"MDR-S,180MM",180, Magura,DISC_HYDRAULIC,FALSE,SQLAB Saddle 611 Ergowave,"ISTOS E-Dropper Post, Travel: 125mm, 31,6mm",31.6,35.0,Screw,SQLab 30X / Width 780mm / Barbore: 31.8mm,aluminum,780,31.8,SQLab 80X / E 35mm / C 31.8mm,aluminum,FALSE,35,31.8,SQLab 70X 2.0 Pro medium,FALSE,FALSE,FALSE,"ACROS AIF-337 ICR, IS52",TRUE,"FP-921ZU 9/16"" BORON AXLE, Alloy",FALSE,Newmen Beskar 30,Newmen Beskar 30,Newmen Beskar 30,29,29,622,622,30,30,Schwalbe / 29” x 2.5”,Schwalbe / MAGIC MARY Evo / 29” x 2.5”,Schwalbe / ALBERT Evo/ 29” x 2.5”,29,29,2.5,2.5,622,622,63,63,TRUE,FALSE,29,29,29,FALSE,,Newmen ,110,15,28,Centerlock,Newmen ,148,12,32,Centerlock,13G ED Black,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Alloy BCD104, 36T,CL=50MM",36,50,Spider,"ISTOS Crank, 165mm, ISIS, Alloy",165,ISIS,Sram GX Eagle 12s T-Type,Chain,HEPHA_MY26_All_Mountain7_Carbon_Signature,,,,,4,ALLMTN,eAll Mountain
HEPHA,All Mountain 7 Carbon,2026,All Mountain 7 Carbon Tschugg Signature,Tschugg Signature,,2660107FS48LG,10795276123092,,"M, L",L (48cm),48,,L,FALSE,6999,,4999.29,"Hepha Monocoque Full Carbon Frame, 4-Link Virtual Pivot",High Step,DIAMANT,Carbon,HEPHA P110 (110Nm / 250W / 25km/h),HEPHA,25,110,250,TRUE,HEPHA BT-800B (800Wh),HEPHA,800,TRUE,HEPHA SC-201 (1.96” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Suntour Durolux 38,160,Suntour TriAir2 210x55,140,55,standard,TRUE,Light Grey,matt,,SRAM / RD-GX-E-B1 / 12-Speed,,12,FALSE,TRUE,SRAM / EC-AXS-POD-D1 / 12S,SRAM / CS-XS-1275-A1 / 10-52T,12,10,52,Magura Gustav Pro,Magura Gustav Pro,"MDR-S,203MM",203,"MDR-S,180MM",180, Magura,DISC_HYDRAULIC,FALSE,SQLAB Saddle 611 Ergowave,"ISTOS E-Dropper Post, Travel: 150mm, 31,6mm",31.6,35.0,Screw,SQLab 30X / Width 780mm / Barbore: 31.8mm,aluminum,780,31.8,SQLab 80X / E 35mm / C 31.8mm,aluminum,FALSE,35,31.8,SQLab 70X 2.0 Pro medium,FALSE,FALSE,FALSE,"ACROS AIF-337 ICR, IS52",TRUE,"FP-921ZU 9/16"" BORON AXLE, Alloy",FALSE,Newmen Beskar 30,Newmen Beskar 30,Newmen Beskar 30,29,29,622,622,30,30,Schwalbe / 29” x 2.5”,Schwalbe / MAGIC MARY Evo / 29” x 2.5”,Schwalbe / ALBERT Evo/ 29” x 2.5”,29,29,2.5,2.5,622,622,63,63,TRUE,FALSE,29,29,29,FALSE,,Newmen ,110,15,28,Centerlock,Newmen ,148,12,32,Centerlock,13G ED Black,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Alloy BCD104, 36T,CL=50MM",36,50,Spider,"ISTOS Crank, 165mm, ISIS, Alloy",165,ISIS,Sram GX Eagle 12s T-Type,Chain,HEPHA_MY26_All_Mountain7_Carbon_Signature,,,,,4,ALLMTN,eAll Mountain
HEPHA,All Mountain 7 Carbon,2026,All Mountain 7 Carbon Ultra,Ultra,,2660507FS44GR,10795276123108,,"M, L",M (44cm),44,,M,FALSE,5499,,3927.86,"Hepha Monocoque Full Carbon Frame, 4-Link Virtual Pivot",High Step,DIAMANT,Carbon,HEPHA P110 (110Nm / 250W / 25km/h),HEPHA,25,110,250,TRUE,HEPHA BT-800B (800Wh),HEPHA,800,TRUE,HEPHA SC-201 (1.96” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Rock Shox Lyrik Base RC,150,Rock Shox Deluxe Ultimate RCT 210X55,140,55,standard,TRUE,Grey,matt,,SRAM / RD-GX-1-B2 / 12-Speed,,12,FALSE,TRUE,SRAM / SL-GX-1-A2 / 12S,SRAM / CS-PG-1230-A1 / 11-50T,12,11,50,Shimano BR-M6120,"
Shimano BL-M6100","SM-RT64, 203MM",203,"RT-EM600, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Sport, 145mm","ISTOS Dropper Post, Travel: 150mm, 31,6mm",31.6,35.0,Screw,"ISTOS Handlebar, Sport, 31,8mm, 780mm, ErgoAdjust",aluminum,780,31.8,"ISTOS Stem, 50mm, 31,8mm, ErgoAdjust",aluminum,FALSE,50,31.8,"ISTOS  Grips Sport, 135mm",FALSE,FALSE,FALSE,"ACROS AIF-337 ICR, IS52",TRUE,"FP-921ZU 9/16"" BORON AXLE, Alloy",FALSE,"ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole","ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole","ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole",29,29,622,622,25,25,Schwalbe / Nobby Nic / 29” x 2.4”,Schwalbe / Nobby Nic / 29” x 2.4”,Schwalbe / Nobby Nic / 29” x 2.4”,29,29,2.4,2.4,622,622,62,62,FALSE,FALSE,29,29,29,FALSE,,KT-T50F,110,15,36,Centerlock,KT-DCR1S5EN,148,12,36,Centerlock,13G ED Black,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Alloy BCD104, 36T,CL=50MM",36,50,Spider,"ISTOS Crank, 165mm, ISIS, Alloy",165,ISIS,SRAM GX Eagle 12s,Chain,HEPHA_MY26_Mountain7_Carbon_Ultra_Grey_Side,HEPHA_MY26_All_Mountain7_Carbon_Ultra_Grey,,,,4,ALLMTN,eAll Mountain
HEPHA,All Mountain 7 Carbon,2026,All Mountain 7 Carbon Ultra,Ultra,,2660507FS48GR,10795276123115,,"M, L",L (48cm),48,,L,FALSE,5499,,3927.86,"Hepha Monocoque Full Carbon Frame, 4-Link Virtual Pivot",High Step,DIAMANT,Carbon,HEPHA P110 (110Nm / 250W / 25km/h),HEPHA,25,110,250,TRUE,HEPHA BT-800B (800Wh),HEPHA,800,TRUE,HEPHA SC-201 (1.96” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Rock Shox Lyrik Base RC,150,Rock Shox Deluxe Ultimate RCT 210X55,140,55,standard,TRUE,Grey,matt,,SRAM / RD-GX-1-B2 / 12-Speed,,12,FALSE,TRUE,SRAM / SL-GX-1-A2 / 12S,SRAM / CS-PG-1230-A1 / 11-50T,12,11,50,Shimano BR-M6120,"
Shimano BL-M6100","SM-RT64, 203MM",203,"RT-EM600, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Sport, 145mm","ISTOS Dropper Post, Travel: 150mm, 31,6mm",31.6,35.0,Screw,"ISTOS Handlebar, Sport, 31,8mm, 780mm, ErgoAdjust",aluminum,780,31.8,"ISTOS Stem, 50mm, 31,8mm, ErgoAdjust",aluminum,FALSE,50,31.8,"ISTOS  Grips Sport, 135mm",FALSE,FALSE,FALSE,"ACROS AIF-337 ICR, IS52",TRUE,"FP-921ZU 9/16"" BORON AXLE, Alloy",FALSE,"ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole","ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole","ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole",29,29,622,622,25,25,Schwalbe / Nobby Nic / 29” x 2.4”,Schwalbe / Nobby Nic / 29” x 2.4”,Schwalbe / Nobby Nic / 29” x 2.4”,29,29,2.4,2.4,622,622,62,62,FALSE,FALSE,29,29,29,FALSE,,KT-T50F,110,15,36,Centerlock,KT-DCR1S5EN,148,12,36,Centerlock,13G ED Black,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Alloy BCD104, 36T,CL=50MM",36,50,Spider,"ISTOS Crank, 165mm, ISIS, Alloy",165,ISIS,SRAM GX Eagle 12s,Chain,HEPHA_MY26_Mountain7_Carbon_Ultra_Grey_Side,HEPHA_MY26_All_Mountain7_Carbon_Ultra_Grey,,,,4,ALLMTN,eAll Mountain
HEPHA,All Mountain 7 Alloy,2026,All Mountain 7 Alloy Performance,Performance,,2650407FS42WG,10795276123122,,"S, M, L",S (40cm),40,,S,FALSE,3799,,2713.57,"HEPHA Alloy Premium, 4-Link Virtual Pivot",High Step,DIAMANT,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-800B (800Wh),HEPHA,800,TRUE,HEPHA SC-201 (1.96” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Rock Shox Psylo Silver RC,150,Rock Shox Deluxe Select R 210X55,140,55,standard,TRUE,Warm Grey,matt,,Shimano / RD-U6000 / CUES / 11-Speed,,11,FALSE,TRUE,Shimano / SL-U6000-11R / CUES,Shimano / CS-LG400-11 / 11-50T,11,11,50,Shimano BR-MT420,Shimano BL-M4100,"SM-RT64, 203MM",203,"RT-EM600, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Sport, 145mm","ISTOS Dropper Post, Travel: 125mm, 31,6mm",31.6,34.9,Screw,"ISTOS Handlebar, Sport, 31,8mm, 780mm, ErgoAdjust",aluminum,780,31.8,"ISTOS Stem, 50mm, 31,8mm, ErgoAdjust",aluminum,FALSE,50,31.8,"ISTOS  Grips Sport, 135mm",FALSE,FALSE,FALSE,HC869C—OD52×ID28.6×CONE RACE_39.8,TRUE,"FP-921ZU 9/16"" BORON AXLE, Alloy",FALSE,"ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole","ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole","ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole",29,29,622,622,25,25,Schwalbe / Nobby Nic / 29” x 2.4”,Schwalbe / Nobby Nic / 29” x 2.4”,Schwalbe / Nobby Nic / 29” x 2.4”,29,29,2.4,2.4,622,622,62,62,FALSE,FALSE,29,29,29,FALSE,,KT-T50F,110,15,36,Centerlock,KT-DCR1S5EN,148,12,36,Centerlock,13G ED Black,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Alloy BCD104, 36T,CL=50MM",36,50,Spider,"ISTOS Crank, 165mm, ISIS, Alloy",165,ISIS,Shimano CN-LG500,Chain,HEPHA_MY26_All_Mountain7_Performance_WarmGrey,,,,,4,ALLMTN,eAll Mountain
HEPHA,All Mountain 7 Alloy,2026,All Mountain 7 Alloy Performance,Performance,,2650407FS46WG,10795276123139,,"S, M, L",M (44cm),44,,M,FALSE,3799,,2713.57,"HEPHA Alloy Premium, 4-Link Virtual Pivot",High Step,DIAMANT,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-800B (800Wh),HEPHA,800,TRUE,HEPHA SC-201 (1.96” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Rock Shox Psylo Silver RC,150,Rock Shox Deluxe Select R 210X55,140,55,standard,TRUE,Warm Grey,matt,,Shimano / RD-U6000 / CUES / 11-Speed,,11,FALSE,TRUE,Shimano / SL-U6000-11R / CUES,Shimano / CS-LG400-11 / 11-50T,11,11,50,Shimano BR-MT420,Shimano BL-M4100,"SM-RT64, 203MM",203,"RT-EM600, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Sport, 145mm","ISTOS Dropper Post, Travel: 150mm, 31,6mm",31.6,34.9,Screw,"ISTOS Handlebar, Sport, 31,8mm, 780mm, ErgoAdjust",aluminum,780,31.8,"ISTOS Stem, 50mm, 31,8mm, ErgoAdjust",aluminum,FALSE,50,31.8,"ISTOS  Grips Sport, 135mm",FALSE,FALSE,FALSE,HC869C—OD52×ID28.6×CONE RACE_39.8,TRUE,"FP-921ZU 9/16"" BORON AXLE, Alloy",FALSE,"ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole","ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole","ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole",29,29,622,622,25,25,Schwalbe / Nobby Nic / 29” x 2.4”,Schwalbe / Nobby Nic / 29” x 2.4”,Schwalbe / Nobby Nic / 29” x 2.4”,29,29,2.4,2.4,622,622,62,62,FALSE,FALSE,29,29,29,FALSE,,KT-T50F,110,15,36,Centerlock,KT-DCR1S5EN,148,12,36,Centerlock,13G ED Black,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Alloy BCD104, 36T,CL=50MM",36,50,Spider,"ISTOS Crank, 165mm, ISIS, Alloy",165,ISIS,Shimano CN-LG500,Chain,HEPHA_MY26_All_Mountain7_Performance_WarmGrey,,,,,4,ALLMTN,eAll Mountain
HEPHA,All Mountain 7 Alloy,2026,All Mountain 7 Alloy Performance,Performance,,2650407FS50WG,10795276123146,,"S, M, L",L (48cm),48,,L,FALSE,3799,,2713.57,"HEPHA Alloy Premium, 4-Link Virtual Pivot",High Step,DIAMANT,Aluminium,HEPHA P101C (100Nm / 250W / 25km/h),HEPHA,25,100,250,TRUE,HEPHA BT-800B (800Wh),HEPHA,800,TRUE,HEPHA SC-201 (1.96” Color),HEPHA EC-P100B (6A / Ultra Fast),HEPHA,6,Rock Shox Psylo Silver RC,150,Rock Shox Deluxe Select R 210X55,140,55,standard,TRUE,Warm Grey,matt,,Shimano / RD-U6000 / CUES / 11-Speed,,11,FALSE,TRUE,Shimano / SL-U6000-11R / CUES,Shimano / CS-LG400-11 / 11-50T,11,11,50,Shimano BR-MT420,Shimano BL-M4100,"SM-RT64, 203MM",203,"RT-EM600, M 180MM",180,Shimano,DISC_HYDRAULIC,FALSE,"ISTOS Saddle, Sport, 145mm","ISTOS Dropper Post, Travel: 150mm, 31,6mm",31.6,34.9,Screw,"ISTOS Handlebar, Sport, 31,8mm, 780mm, ErgoAdjust",aluminum,780,31.8,"ISTOS Stem, 50mm, 31,8mm, ErgoAdjust",aluminum,FALSE,50,31.8,"ISTOS  Grips Sport, 135mm",FALSE,FALSE,FALSE,HC869C—OD52×ID28.6×CONE RACE_39.8,TRUE,"FP-921ZU 9/16"" BORON AXLE, Alloy",FALSE,"ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole","ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole","ISTOS Rim, 29"", Alloy Sport, 622x25, 36 hole",29,29,622,622,25,25,Schwalbe / Nobby Nic / 29” x 2.4”,Schwalbe / Nobby Nic / 29” x 2.4”,Schwalbe / Nobby Nic / 29” x 2.4”,29,29,2.4,2.4,622,622,62,62,FALSE,FALSE,29,29,29,FALSE,,KT-T50F,110,15,36,Centerlock,KT-DCR1S5EN,148,12,36,Centerlock,13G ED Black,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Alloy BCD104, 36T,CL=50MM",36,50,Spider,"ISTOS Crank, 165mm, ISIS, Alloy",165,ISIS,Shimano CN-LG500,Chain,HEPHA_MY26_All_Mountain7_Performance_WarmGrey,,,,,4,ALLMTN,eAll Mountain
